ID,Sentence
1437,coriolanus at antium lives he
1438,and he does things the correct way
1439,first citizen the price is to ask it kindly
1440,al finally got in touch with me and the conversation was utterly confusing
1441,prithee virgilia turn thy solemness out o door
1442,the veggies were old and wilted and there was no dressing on either
1443,if the wars eat us not up they will and theres all the love they bear us
1444,the omelets are really tastey especially with their homemade sausage
1445,they did not acknowledge me the door i was at had signage open hours
1446,third citizen how not your own desire
1447,we each had a reuben and my friend had a side of fries
1448,hurrah
1449,tutus aufidius is he within your walls
1450,valeria fie you confine yourself most unreasonably come you must go visit the good lady that lies in
1451,they say poor suitors have strong breaths they shall know we have strong arms too
1452,coriolanus i wish i had a cause to seek him there to oppose his hatred fully
1453,he runs away after being made to feel an outcast and links up with an elf who dreams of becoming a dentist and an adventurer seeking silver and gold
1454,coriolanus bid them wash their faces and keep their teeth clean
1455,of all the horses whereof we have taen good and good store of all the treasure in this field achieved and city we render you the tenth to be taen forth before the common distribution at your only choice
1456,the office cant do anything to help me cover the bill
1457,i took the tire over to flynns and they told me that someone punctured my tire then tried to patch it
1458,coriolanus it is a purposed thing and grows by plot to curb the will of the nobility suffert and live with such as cannot rule nor ever will be ruled
1459,now i have to go thru oral surgery more pain and suffering and more time missed from work because of emmert dental
1460,aufidius wert thou the hector that was the whip of your braggd progeny thou shouldst not scape me here
1461,what are you sewing here
1462,but i have yet to have a decent experience at this store
1463,when you create a construction project isnt it just good business to clean it up and make it look nice
1464,ive always thought that the secrets of restaurant success is to actually stock food for people to eat
1465,the story of the reindeer who saves christmas is beloved among children and adults alike
1466,i will start by saying we have a nice new deck
1467,of course its cold just like the room i never took my jacket off
1468,hopefully since its for sale it will reopen as a golf facility again
1469,we were the only 2 people in the place for lunch the place was freezing and loaded with kids toys
1470,if you can stomach the wait no reservations naturally youll enjoy overflowing plates of goodness thanks to the wellseasoned griddle where all of the food is made
1471,second citizen we may sir if we will
1472,menenius o sir you are not right have you not known the worthiest men have donet
1473,good food
1474,citizens lets hear our tribune peace speak speak speak
1475,first citizen he has our voices sir
1476,i was upset and contacted the company owner dave by email
1477,valeria well then farewell
1478,ill pass on this place if my family decides to go again
1479,i sin in envying his nobility and were i any thing but what i am i would wish me only he
1480,sicinius menenius you are known well enough too
1481,chapter xxiv
1482,i cant pay for my bill because im a student and dont have any cash flow at this current time
1483,i noticed some sort of batting cage but it looks like those are out of order as well
1484,the best hope is that the owner sells it to someone that actually wants to make money and service golfers in pittsburgh
1485,officious and not valiant you have shamed me in your condemned seconds
1486,finally in spring 2008 an undergraduate journal for political science research beyond politics made its debut
1487,so here comes a brace
1488,brutus come well inform them of our proceedings here on the marketplace i know they do attend us
1489,at this point the meal had been sitting because it took us forever to flag this guy down again so the trout was basically cold
1490,if you are searching for a go to fish place for lentlook no further
1491,the newspapers have varying publication interests with the observer published daily and mainly reporting university and other news and staffed by students from both notre dame and saint marys college
1492,good place to watch a game
1493,sicinius has spoken like a traitor and shall answer as traitors do
1494,marcius those are they that most are willing
1495,i give the service 25 the inside of the place had some country charm as youd expect but want particularly cleanly
1496,i have your alms adieu
1497,in march 2014 the vatican library began an initial fouryear project of digitising its collection of manuscripts to be made available online
1498,sicinius sir the people must have their voices neither will they bate one jot of ceremony
1499,i would they would forget me like the virtues which our divines lose by em
1500,saved his tip by discounting meal after i complained
1501,cominius if i should tell thee oer this thy days work thouldst not believe thy deeds but ill report it where senators shall mingle tears with smiles where great patricians shall attend and shrug i the end admire where ladies shall be frighted and gladly quaked hear more where the dull tribunes that with the fusty plebeians hate thine honours shall say against their hearts we thank the gods our rome hath such a soldier
1502,immediately in front of the main building and facing it is a copper statue of christ with arms upraised with the legend venite ad me omnes
1503,i try to keep it as local as possible so when i heard about a tailor in carnegie i was intrigued
1504,he said what do you want me to do about it and said they had a busy night
1505,they only have pepsi products so i had a brewed iced tea which was very fresh and she did pop by to ask about refills as often as she could
1506,there is no oven which i expected as the descriptions all state full kitchen so be aware of that
1507,it was a basic salad no big deal
1508,cominius though i could wish you were conducted to a gentle bath and balms applied to you yet dare i never deny your asking take your choice of those that best can aid your action
1509,methinks i hear hither your husbands drum see him pluck aufidius down by the hair as children from a bear the volsces shunning him methinks i see him stamp thus and call thus come on you cowards
1510,unfortunately there are only two reviews it was my first time at the office
1511,my food was cold and bland my kids food was cold
1512,second senator noble aufidius take your commission hie you to your bands let us alone to guard corioli if they set down before s for the remove bring your army but i think youll find theyve not prepared for us
1513,officer he doth appear
1514,it was stunning
1515,menenius for tis a sore upon us you cannot tent yourself be gone beseech you
1516,the plates are too small you food spills over onto some semiclean tables as you sit in your completely worn out booth seat
1517,this place is absolute garbage half of the tees are not available including all the grass tees
1518,menenius one i the neck and two i the thightheres nine that i know
1519,next to the main building is the basilica of the sacred heart
1520,it is a replica of the grotto at lourdes france where the virgin mary reputedly appeared to saint bernadette soubirous in 1858
1521,the belly answerd first citizen well sir what answer made the belly
1522,what chinese restaurant does not have hot tea available upon request over all my first and last visit to this place
1523,it was one thing after another with our server
1524,cominius you have fought together
1525,let deeds express whats like to be their words we did request it we are the greater poll and in true fear they gave us our demands
1526,oh they are cash only also bottom line this place sucks
1527,if you see this in the map of my microcosm follows it that i am known well enough too
1528,unlike scholastic and the dome the observer is an independent publication and does not have a faculty advisor or any editorial oversight from the university
1529,second officer he hath deserved worthily of his country and his ascent is not by such easy degrees as those who having been supple and courteous to the people bonneted without any further deed to have them at an into their estimation and report but he hath so planted his honours in their eyes and his actions in their hearts that for their tongues to be silent and not confess so much were a kind of ingrateful injury to report otherwise were a malice that giving itself the lie would pluck reproof and rebuke from every ear that heard it
1530,marcius then shall we hear their larum and they ours
1531,peace peace peace
1532,or had you tongues to cry against the rectorship of judgment
1533,this is a regular goto for me
1534,far away from real chinese food
1535,how does your little son
1536,third citizen he said he had wounds which he could show in private and with his hat thus waving it in scorn i would be consul says he aged custom but by your voices will not so permit me your voices therefore
1537,ive lived in pittsburgh for 6 years and in carnegie for over 2 years and by far this is the best greasy spoon joint ive found
1538,first citizen we cannot sir we are undone already
1539,italian dinners american endless soup and salad bar is great
1540,barbs breakfasts cannot be beat but truly any meal you get there you wont regret
1541,neither paper is published as often as the observer however all three are distributed to all students
1542,sicinius this deserves death
1543,brutus by the consent of all we were establishd the peoples magistrates
1544,brutus with a proud heart he wore his humble weeds
1545,great bar
1546,also they make the best pizza in town hands down
1547,menenius what what
1548,ive been to this office a good amount of times
1549,all we knowt we knowt
1550,you will not be able to finish this sandwich in one seating enjoy
1551,this is the way to kindle not to quench
1552,on whom depending their obedience fails to the greater bench in a rebellion when whats not meet but what must be was law then were they chosen in a better hour let what is meet be said it must be meet and throw their power i the dust
1553,ridiculous
1554,i expect and want a full refund
1555,so i reluctantly agreed
1556,if you want them you have to request them at the desk during check in
1557,i tell thee daughter i sprang not more in joy at first hearing he was a manchild than now in first seeing he had proved himself a man
1558,very overpriced for the quality and service
1559,he was a true salesman ill tell you that
1560,our fish was served to us again with little pieces of spinach and mushrooms sticking all over it
1561,virgilia a crack madam
1562,none of you but is able to bear against the great aufidius a shield as hard as his
1563,i have never been so uncomfortable in my life
1564,coriolanus it is apart that i shall blush in acting and might well be taken from the people
1565,sullivans pour house from 19952002
1566,your virtue is to make him worthy whose offence subdues him and curse that justice did it
1567,whose rage doth rend like interrupted waters and oerbear what they are used to bear
1568,once we got through that process i waited over 2 hours for them to be put on
1569,oh and a side of toast
1570,coriolanus i do beseech you let me oerleap that custom for i cannot put on the gown stand naked and entreat them for my wounds sake to give their suffrage please you that i may pass this doing
1571,yet though she could not have spoken aloud all she meant she was perfectly honest with herself
1572,likewise in 2003 when other students believed that the paper showed a liberal bias the conservative paper irish rover went into production
1573,coriolanus on fair ground i could beat forty of them
1574,thank you gab n eat
1575,brutus let them go on this mutiny were better put in hazard than stay past doubt for greater if as his nature is he fall in rage with their refusal both observe and answer the vantage of his anger
1576,lartius o noble fellow
1577,i give the interior 25 the prices were decent
1578,there was no one filling up water my biggest complaint however is what happened with our meals
1579,there are better restaurants in carnegie
1580,pittsburgh dad would love this place nat
1581,menenius the senate coriolanus are well pleased to make thee consul
1582,second patrician i would they were abed
1583,marcius i thank you general but cannot make my heart consent to take a bribe to pay my sword i do refuse it and stand upon my common part with those that have beheld the doing
1584,the wet cajun are by the best most popular
1585,i would not go back
1586,this was supposed to be a new tire
1587,unlike scholastic and the dome the observer is an independent publication and does not have a faculty advisor or any editorial oversight from the university
1589,while i was waiting on my food which took much longer than usual the inspector was pointing out violations
1590,both well sir
1591,brutus so it must fall out to him or our authorities
1592,i got the physical done
1593,herald give way there and go on
1594,budapest for many centuries budapest was two cities with buda on the west side of the river danube and pest on the east side
1595,yet camest thou to a morsel of this feast having fully dined before
1596,apparently we were out of luck
1597,makes it a good tool to figure out how far you actually are hitting the ball
1598,but neither cashier was anywhere near those controls and the manager was the one serving food to customers and clearing the boards the manager was rude when giving me my order
1599,first citizen notis his kind of speech he did not mock us
1600,i bought a three month membership last year mainly to attend the silver sneakers classes
1601,third citizen you must think if we give you any thing we hope to gain by you
1602,were i as patient as the midnight sleep by jove twould be my mind
1603,the first answer he came back with was that the chicken came in a preportioned prepared bag kind of kentucky fried chicken stylewhich didnt answer my question thus prompting the second trip
1604,fellow motown star walter clyde orange of the commodores who also performed in the special 26 years ago said he asked for jacksons autograph at the time but jackson gave him the glove instead
1605,marcius sir praise me not my work hath yet not warmd me fare you well the blood i drop is rather physical than dangerous to me to aufidius thus i will appear and fight
1606,the interrupted mass the morning of that wednesday of corpus christi fateful to all concerned in this chronicle dawned misty and grey and the air was chilled by the wind that blew from the sea
1607,sicinius besides if things go well opinion that so sticks on marcius shall of his demerits rob cominius
1608,the rest of my items were just as perfect
1609,you are plebeians if they be senators and they are no less when both your voices blended the greatst taste most palates theirs
1610,sicinius have you ere now denied the asker
1611,it seems that his staff simply never answers the phone
1612,bold gentleman prosperity be thy page
1613,waiter disappeared for 45 minutes to serve larger group due to staffing mismanagement
1614,ambiance like i said left much to be desired
1615,sicinius how now my masters
1616,why not be an upstanding company that consumers can trust
1617,30 minutes to get a glass of wine
1618,cominius too modest are you more cruel to your good report than grateful to us that give you truly by your patience if gainst yourself you be incensed well put you like one that means his proper harm in manacles then reason safely with you
1619,i told him how frustrated i was about the lack of communication
1620,this led to us waiting another 30 minutes for him to correct it
1621,sicinius say you chose him more after our commandment than as guided by your own true affections and that your minds preoccupied with what you rather must do than what you should made you against the grain to voice him consul lay the fault on us
1622,she got the order messed up and so on
1623,just dont go hungry if you actually have tastebuds from what i understand it used to be really good homecooked food
1624,my dad and i both ordered the trout special trout with roasted red peppers and lump crabmeat
1625,it is cash only and they sell the last bucket at 8 despite having lights
1626,brutus lay a fault on us your tribunes that we laboured no impediment between but that you must cast your election on him
1627,brutus did you perceive he did solicit you in free contempt when he did need your loves and do you think that his contempt shall not be bruising to you when he hath power to crush
1628,now put your shields before your hearts and fight with hearts more proof than shields
1629,great little gem
1630,lead their successes as we wish our own that both our powers with smiling fronts encountering may give you thankful sacrifice
1631,it was delicious
1632,sat in the back room instead of the bar which felt more like a restaurant of course with the big screen tv covering the sports of the moment i was in the mood for dinner this time and after a scan decided on fried chicken and mashed potatoes with the salad bar
1633,i have never had any issues with bone loss with previous extractions so i didnt feel it was necessary
1634,marcius i have some wounds upon me and they smart to hear themselves rememberd
1635,but for one to still fail so spectacularlythat takes something special the cashier took my friendss order then promptly ignored me
1636,menenius what works my countrymen in hand
1637,there is no grass on the range
1638,if only i could get there on that week day before 4 the waitress did a good job especially since there was quite a growing crowd at lunchtime on a saturday and only one of her
1639,not to be repeated never again
1640,cominius i shall lack voice the deeds of coriolanus should not be utterd feebly
1641,menenius it then remains that you do speak to the people
1642,later i found out my health insurance doesnt pay for preventative visits
1643,rudolph the rednosed reindeer premiered on television december 6 1964 and is now one of the holiday seasons perennial favorites
1644,marcius all the contagion of the south light on you you shames of rome
1645,they know the corn was not our recompense resting well assured that neer did service fort being pressd to the war even when the navel of the state was touchd they would not thread the gates
1646,well the chicken was prepackaged dreck like youd find in the freezer case of walmart tiny and not good and the potatoes had that slight tinge of chemspuds flavor laden with some kind of chopped up green parsley
1647,average run of the mill store
1648,cominius i could myself take up a brace o the best of them yea the two tribunes but now tis odds beyond arithmetic and manhood is calld foolery when it stands against a falling fabric
1649,it is a replica of the grotto at lourdes france where the virgin mary reputedly appeared to saint bernadette soubirous in 1858
1650,they also appeared to be from a freezer bag the irony was that the boy who didnt know white meat from dark meat was chatting with some other customersabout baseballand he was a genius about the mindless sport of baseball
1651,though marcius earned them not and all his faults to marcius shall be honours though indeed in aught he merit not
1652,fresh ingredients simple preparation reasonable prices
1653,for under 5 if i recall huge portions all wellexecuted as good as delucas ive not had anything besides breakfast so cant comment on the burger or anything else cramped quarters and youll have to wait but when nothing but monster morning food will do this is the destination
1654,brutus callt not a plot the people cry you mockd them and of late when corn was given them gratis you repined scandald the suppliants for the people calld them timepleasers flatterers foes to nobleness
1655,also keep in mind that my wife still had not gotten the water she had been asking for and my iced tea had been refilled with a soda yes believe that or not
1656,menenius on both sides more respect
1657,the reubens were decent but not ny awesome
1658,if you like being greeted in the morning by a gym worker slopping down eggs from a frying pany instead of workingthis is your gymcomplain to the manager and she gets nastytry getting in touch with the ownerimpossible
1659,cominius so to our tent where ere we do repose us we will write to rome of our success
1660,all the food is great here
1661,menenius lets be calm
1662,i could weep and i could laugh i am light and heavy
1663,go sound thy trumpet in the marketplace call thither all the officers o the town where they shall know our mind away
1664,virgilia o no no no
1665,the italian food was amazing but you can not leave without a dessert and be prepared for giant serving
1666,first senator speak good cominius leave nothing out for length and make us think rather our states defective for requital than we to stretch it out
1667,are you lords o the field
1668,my friend is well traveled and frequently stays at higher end hotels and dines at quality restaurants
1669,second citizen amen sir to my poor unworthy notice he mockd us when he beggd our voices
1670,i eat there almost every time i visit and everything ive ever ordered has been fantastic
1671,yay im a fan of the white pizza
1672,the third and last issue i have is that i always paid cash at the end of my visits and somehow i have received an invoice for 55
1673,brutus say you neer had donet harp on that stillbut by our putting on and presently when you have drawn your number repair to the capitol
1674,the items were done in a timely manner
1675,i didnt know any better so i agreed to schedule the extraction for a few weeks later
1676,francesco and his two followers
1677,coriolanus to brag unto them thus i did and thus show them the unaching scars which i should hide as if i had received them for the hire of their breath only
1678,i completely understand that waiting on the permit is not their fault but why no communication about it
1679,my first time going to barbs country junction and i really wanted to like this place i really didhowever i didnt the food was decent some was above average and some below but it was overall decent
1680,all welcome to rome renowned coriolanus
1681,sicinius when we were chosen tribunes for the people brutus markd you his lip and eyes
1682,fantastic wings that are crispy and delicious wing night on tuesday and thursday
1683,i asked what chicken pieces came in the dinner and asked if it was possible to only get dark meat
1684,finally i called and left messages
1685,i was told that part of the tooth had broken off and that a crown was no longer possible
1686,decent mats clean balls and accessible hours
1687,90 of the time when you call the office theyll put you through to a voice mail that no one ever answers or returns your call
1688,sicinius especially in pride
1689,i will not be going back nor will i have nice things to say about them
1690,but apparently mama has left the kitchen
1691,marcius o let me clip ye in arms as sound as when i wood in heart as merry as when our nuptial day was done and tapers burnd to bedward
1692,we took it home it was so bad i didnt even eat my leftovers
1693,coriolanus though there the people had more absolute power i say they nourishd disobedience fed the ruin of the state
1694,both citizens the gods give you joy sir heartily
1695,a certain number though thanks to all must i select from all the rest shall bear the business in some other fight as cause will be obeyd
1696,food unremarkable
1697,first senator to unbuild the city and to lay all flat
1698,begun as a onepage journal in september 1876 the scholastic magazine is issued twice monthly and claims to be the oldest continuous collegiate publication in the united states
1699,if you want smth quick and it is late at night then i would say dennys
1700,virgilia yes certain theres a letter for you i sawt
1701,first citizen i say unto you what he hath done famously he did it to that end though softconscienced men can be content to say it was for his country he did it to please his mother and to be partly proud which he is even till the altitude of his virtue
1702,and to make matters even worse his office staff is incompetent
1703,a little too thick on the bread but overall tasty and definitely filling
1704,volumnia naytis true
1705,i was originally told it would take 30 mins
1706,what would you have you curs that like nor peace nor war
1707,in addition the office staff said the onus is on me to make sure my insurance covers visits
1708,the worst part though was the thick doughy crust that tasted more like a fishy sourdough roll
1709,menenius either you must confess yourselves wondrous malicious or be accused of folly
1710,coriolanus whoever gave that counsel to give forth the corn o the storehouse gratis as twas used sometime in greece menenius well well no more of that
1711,she is honest and never trys to sell you a bunch a stuff that you dont need
1712,menenius this is strange now do you two know how you are censured here in the city i mean of us o the righthand file
1713,we were celebrating 2 birthdays we loved the food it was delicious
1714,he that depends upon your favours swims with fins of lead and hews down oaks with rushes
1715,it is a replica of the grotto at lourdes france where the virgin mary reputedly appeared to saint bernadette soubirous in 1858
1716,brutus why shall the people give one that speaks thus their voice
1717,very thorough and wants to be kept in the loop on every aspect of your medical health and your life
1718,fast and friendly service
1719,who deserves greatness deserves your hate and your affections are a sick mans appetite who desires most that which would increase his evil
1720,at the end of the main drive and in a direct line that connects through 3 statues and the gold dome is a simple modern stone statue of mary
1721,i swear this guy must have just looked at the menu for the first time a few minutes ago but it wasnt just the knowledge of the menu
1722,i find it strange they dont keep their phone number in service with a recording and that they didnt cover the course up to protect it from weather vandalism etc
1723,the last and final time i ordered here i just so happened to be picking up my order while a health inspector from allegheny county health department was making his rounds
1724,have you not set them on
1725,marcius i do beseech you by all the battles wherein we have fought by the blood we have shed together by the vows we have made to endure friends that you directly set me against aufidius and his antiates and that you not delay the present but filling the air with swords advanced and darts we prove this very hour
1726,i have contacted the bbb and a lawyer
1727,being i the war their mutinies and revolts wherein they showd most valour spoke not for them the accusation which they have often made against the senate all cause unborn could never be the motive of our so frank donation
1728,he takes his business very seriously
1729,speak i pray you
1730,an extraction on the tooth that just had a root canal
1731,menenius our very priests must become mockers if they shall encounter such ridiculous subjects as you are
1732,if we and caius marcius chance to meet tis sworn between us we shall ever strike till one can do no more
1733,they caused a very large deformity in my jaw and i am at risk to lose additional teeth
1734,first officer no more of him he is a worthy man make way they are coming
1735,first senator no nor a man that fears you less than he thats lesser than a little
1736,i was literally ganging from all the blood running down the back of my throat
1737,marcius how lies their battle
1738,sicinius thus to have said as you were foreadvised had touchd his spirit and tried his inclination from him pluckd either his gracious promise which you might as cause had calld you up have held him to or else it would have galld his surly nature which easily endures not article tying him to aught so putting him to rage you should have taen the advantage of his choler and passd him unelected
1739,i prithee noble friend home to thy house leave us to cure this cause
1740,valeria how do you both
1741,its actually pretty funny if youre not a hungry or b thirsty
1742,at that point realizing that the only food to be had in the place was what was crusted on the menus we asked to pay for our drinks and left
1743,i took this for silver
1744,go you to the city learn how tis held and what they are that must be hostages for rome
1745,ay i warrant you and not without his true purchasing
1746,pain severe enough that i had to call off work and i couldnt sleep at night
1747,first senator marcius tis true that you have lately told us the volsces are in arms
1748,the other magazine the juggler is released twice a year and focuses on student literature and artwork
1749,menenius though all at once cannot see what i do deliver out to each yet i can make my audit up that all from me do back receive the flour of all and leave me but the bran
1750,godden to your worships more of your conversation would infect my brain being the herdsmen of the beastly plebeians i will be bold to take my leave of you
1751,you are three that rome should dote on yet by the faith of men we have some old crabtrees here at home that will not be grafted to your relish
1752,did i mention that
1753,okay so hopefully you havent been enjoying happy hour rileys pour house before you read this or you might not be able to follow the lilting irish owners
1754,mind you this was the end of may we met with him
1755,tis thought that marcius shall be consul i have seen the dumb men throng to see him and the blind to bear him speak matrons flung gloves ladies and maids their scarfs and handkerchers upon him as he passd the nobles bended as to joves statue and the commons made a shower and thunder with their caps and shouts i never saw the like
1756,if it were up to me i would have never returned
1757,menenius because you talk of pride nowwill you not be angry
1759,huge sandwich
1760,coriolanus no sir yet oft when blows have made me stay i fled from words
